r;376111588;150;237;0;2
r;97364668;150;126;0;27
r;97347420;150;936;0;39
r;55830248;150;398;0;30
r;15455987;150;267;0;24
r;91533455;150;1125;0;34
r;30930827;150;2546;0;55
r;55854105;150;2288;0;30
r;400582700;150;2642;0;25
r;59225665;150;2832;0;23
r;15448191;150;3674;0;30
r;98290155;150;4653;0;35
r;61284;150;4455;0;791
r;2481985;150;4865;0;35
r;29298769;150;5249;0;65
r;97347427;150;5425;0;52
r;10535504;150;5814;0;11
r;274008842;150;6605;0;15
r;12365244;150;7100;0;31
r;102856;150;7225;0;57
r;98300677;150;6910;0;26
r;2183954;150;7742;0;26
r;98290173;150;8113;0;30
r;98286682;150;8572;0;34
r;66271;150;9159;0;191
r;222028;150;8990;0;224
r;2183950;150;9374;0;48
r;13010424;150;9780;0;31
r;273923910;150;10595;0;15
r;54690265;150;10709;0;22
r;870;150;11191;0;581
r;12365250;150;11379;0;24
r;76637123;150;11567;0;40
r;34656118;150;11954;0;30
r;12989695;150;12105;0;32
r;106941443;150;12655;0;31
r;9856128;150;13369;0;63
r;273923912;150;13423;0;15
r;54690266;150;14921;0;21
r;93566962;150;15196;0;41
r;97364693;150;15493;0;28
r;371176080;150;15670;0;26
r;322624433;150;16110;0;15
r;15454335;150;16033;0;60
r;308086678;150;17320;0;10
r;819;150;17559;0;814
r;374146986;150;17637;0;6
r;30900137;150;18412;0;60
r;12379714;150;18843;0;32
r;91533457;150;20164;0;32
r;34654739;150;20307;0;30
r;96698409;150;20713;0;13
r;98290112;150;22113;0;21
r;308086680;150;22467;0;10
r;1649416;150;23784;0;171
r;97347410;150;22576;0;30
r;364675056;150;24388;0;25
r;105055925;150;24646;0;17
r;15454158;150;24742;0;60
r;12136456;150;25019;0;26
r;12989701;150;25756;0;35
r;104620037;150;24992;0;27
r;96542240;150;26363;0;35
r;452711;150;26607;0;35
r;243675;150;27154;0;83
r;270952792;150;28184;0;21
r;132924;150;27266;0;104
r;12365245;150;28337;0;21
r;11475086;150;29106;0;51
r;15415699;150;28663;0;35
r;96698421;150;29326;0;39
r;98300685;150;30171;0;27
r;91533458;150;29899;0;27
r;223613;150;30410;0;51
r;2281229;150;30459;0;38
r;97347418;150;30584;0;32
r;98300704;150;30810;0;35
r;12989709;150;31424;0;30
r;279313314;150;30843;0;25
r;240919033;150;32375;0;21
r;1285559;150;32851;0;45
r;273923915;150;32645;0;15
r;76637139;150;34460;0;32
r;98290161;150;34527;0;30
r;96698428;150;34549;0;37
r;3209072;150;35143;0;110
r;9900767;150;35891;0;13
r;96539324;150;34898;0;28
r;273923918;150;35999;0;15
r;10535506;150;36886;0;32
r;3125881;150;37935;0;38
r;98300686;150;38245;0;32
r;15454281;150;38710;0;60
r;364625264;150;38723;0;25
r;98290148;150;39053;0;23
r;2183951;150;39525;0;30
r;9621779;150;39101;0;44
r;98290144;150;39895;0;15
r;97347425;150;40184;0;55
r;10983879;150;40545;0;17
r;10534043;150;41476;0;11
r;273923921;150;43106;0;15
r;186824;150;43253;0;160
r;308086696;150;43404;0;10
r;31362306;150;43729;0;38
r;97347415;150;43839;0;22
r;97364664;150;44160;0;22
r;97416935;150;44335;0;28
r;98290125;150;44663;0;31
r;10534041;150;45179;0;16
r;31407535;150;46164;0;34
r;98290114;150;46742;0;43
r;97419276;150;45844;0;30
r;9621469;150;47073;0;23
r;54690270;150;47200;0;26
r;97364667;150;47319;0;27
r;108203;150;47540;0;662
r;364592286;150;47918;0;25
r;273923923;150;48550;0;15
r;3125882;150;48203;0;29
r;2481987;150;48496;0;38
r;9621412;150;48855;0;52
r;98300675;150;48860;0;30
r;76649926;150;50567;0;42
r;189549;150;50739;0;63
r;97347417;150;50747;0;31
r;97749466;150;50751;0;24
r;427385;150;50889;0;65
r;273923926;150;51073;0;15
r;12365248;150;51393;0;28
r;322624414;150;52119;0;15
r;98300676;150;52141;0;29
r;2442856;150;52255;0;30
r;12989697;150;52413;0;35
r;12001966;150;52713;0;48
r;229886;150;53145;0;59
r;1533802;150;53314;0;84
r;366642425;150;53455;0;25
r;364588386;150;54097;0;25
r;10947970;150;54794;0;66
r;61444;150;55001;0;551
r;2183952;150;56172;0;31
r;9884865;150;55823;0;69
r;62641;150;57444;0;671
r;273923930;150;57815;0;15
r;333906474;150;57875;0;5
r;10593305;150;57890;0;22
r;97347422;150;57933;0;44
r;54690268;150;58646;0;29
r;96698455;150;58768;0;21
r;392094514;150;59014;0;25
r;139303;150;59678;0;80
r;29298767;150;60226;0;1
r;31269642;150;60361;0;36
r;96698457;150;60448;0;36
r;2481986;150;61061;0;36
r;308086694;150;61490;0;10
r;97419271;150;61835;0;26
r;132483;150;63235;0;320
r;2281230;150;63738;0;43
r;221330;150;63309;0;56
r;10006292;150;64313;0;30
r;252237;150;64238;0;57
r;96698464;150;64354;0;15
r;273923932;150;64650;0;15
r;98300692;150;65524;0;26
r;13562283;150;65081;0;32
r;308086685;150;65139;0;10
r;108069076;150;65526;0;33
r;273923934;150;66069;0;15
r;12306695;150;65596;0;24
r;15365711;150;67368;0;30
r;193051978;150;67946;0;28
r;134901;150;68822;0;101
r;15419539;150;68467;0;45
r;10004750;150;68577;0;4
r;76649929;150;68883;0;41
r;1305;150;70465;0;131
r;273923936;150;70903;0;15
r;96698469;150;71026;0;27
r;10534989;150;71539;0;70
r;1649415;150;71624;0;164
r;11024289;150;72499;0;17
r;308096430;150;72599;0;10
r;98290104;150;72895;0;16
r;273923938;150;72984;0;15
r;285903703;150;73703;0;5
r;375199303;150;73827;0;25
r;82768;150;74183;0;60
r;273923940;150;74259;0;15
r;322624416;150;74846;0;15
r;98290116;150;75266;0;30
r;30899953;150;76247;0;90
r;345998508;150;77424;0;21
r;62136;150;77890;0;148
r;276805;150;77008;0;83
r;10004717;150;77938;0;24
r;370518036;150;78768;0;25
r;392094041;150;78635;0;25
r;10599597;150;79080;0;56
r;9900890;150;79526;0;13
r;9963087;150;79841;0;54
r;273923941;150;79896;0;15
r;193051975;150;80990;0;33
r;10534047;150;81027;0;21
r;273923943;150;81852;0;15
r;10878612;150;81664;0;59
r;96542218;150;81934;0;31
r;1306;150;82231;0;124
r;308096419;150;82900;0;15
r;154281;150;83881;0;60
r;432485;150;84399;0;53
r;273923945;150;84796;0;15
r;119033;150;86296;0;110
r;1884395;150;84799;0;27
r;273923946;150;86554;0;15
r;9622779;150;86640;0;40
r;273923949;150;88035;0;15
r;19628901;150;87221;0;32
r;12365246;150;87639;0;23
r;73927856;150;88269;0;11
r;308086698;150;90075;0;10
r;367118279;150;90891;0;25
r;308086692;150;90968;0;10
r;98300673;150;91356;0;21
r;337273934;150;91657;0;26
r;11718431;150;91794;0;40
r;368697884;150;91932;0;25
r;273923951;150;92461;0;15
r;371664268;150;92078;0;25
r;12365252;150;93045;0;27
r;9363353;150;93068;0;45
r;98290160;150;93056;0;30
r;98290123;150;94978;0;31
r;111382;150;95256;0;434
r;97347411;150;96256;0;29
r;333906471;150;96211;0;5
r;308086679;150;96431;0;10
r;116753;150;96574;0;132
r;275349;150;96768;0;62
r;273923955;150;96940;0;15
r;12365254;150;97643;0;27
r;12365247;150;98263;0;30
r;114263;150;100478;0;83
r;14406403;150;101018;0;34
r;97419273;150;101901;0;30
r;98290115;150;101601;0;27
r;2281231;150;102640;0;31
r;273927890;150;103008;0;15
r;96698494;150;103416;0;16
r;110340;150;104695;0;60
r;1285558;150;105381;0;32
r;19628885;150;105784;0;26
r;346293888;150;105823;0;30
r;364592362;150;106132;0;25
r;13010426;150;106265;0;27
r;15419299;150;106404;0;35
r;9999911;150;106562;0;4
r;98290147;150;106409;0;30
r;239258;150;106970;0;59
r;98300689;150;107150;0;32
r;307624168;150;107689;0;32
r;96698497;150;108062;0;16
r;333906475;150;108463;0;5
r;30898436;150;108750;0;35
r;13010467;150;109527;0;29
r;333912664;150;109638;0;5
r;88971183;150;109899;0;43
r;91533453;150;110160;0;29
r;273923957;150;110390;0;15
r;11718382;150;110773;0;40
r;9622428;150;112511;0;26
r;376111615;150;112628;0;2
r;820;150;113325;0;469
r;308086684;150;113743;0;10
r;386027276;150;113767;0;25
r;361646108;150;113902;0;25
r;308086681;150;114133;0;10
r;99039036;150;114414;0;38
r;215292;150;114764;0;59
r;273923960;150;114904;0;15
r;97749476;150;114984;0;30
r;10860797;150;115304;0;62
