r;418538980;73719;105055;0;5
r;418540041;73719;15454554;0;5
r;418539511;73719;15542782;0;5
r;418540933;73719;7053820;0;5
r;54314236;73719;30613;0;10
r;54315742;73719;17982;0;10
r;27414092;73719;1653575;0;15
r;417753728;73719;199725;0;15
r;27388142;73719;1653509;0;16
r;27614833;73719;1657861;0;17
r;798198;73719;13055;0;21
r;798203;73719;81511;0;21
r;798213;73719;12562;0;21
r;798218;73719;124752;0;21
r;798220;73719;5535;0;21
r;798222;73719;131142;0;21
r;12235813;73719;124324;0;21
r;12235814;73719;128843;0;21
r;12235817;73719;29530;0;21
r;12235824;73719;39895;0;21
r;53761024;73719;31363;0;21
r;53761029;73719;101346;0;21
r;53761038;73719;125965;0;21
r;53761047;73719;8330;0;21
r;53761057;73719;123420;0;21
r;311578403;73719;458989;0;21
r;332129459;73719;672029;0;21
r;798202;73719;109861;0;22
r;798204;73719;68460;0;22
r;798236;73719;43449;0;22
r;12235815;73719;137889;0;22
r;53761009;73719;54097;0;22
r;53761012;73719;71211;0;22
r;53761026;73719;32100;0;22
r;53761043;73719;7273;0;22
r;53761051;73719;116592;0;22
r;798217;73719;118020;0;23
r;798223;73719;46926;0;23
r;53761014;73719;137005;0;23
r;53761034;73719;138011;0;23
r;53761039;73719;78008;0;23
r;285845422;73719;11162078;0;23
r;12235826;73719;144599;0;24
r;12235828;73719;59058;0;24
r;53761017;73719;86306;0;24
r;53761022;73719;110836;0;24
r;53761028;73719;98504;0;24
r;364667824;73719;256936;0;25
r;364667840;73719;45179;0;25
r;364667876;73719;14334445;0;25
r;364869250;73719;2252877;0;25
r;364869265;73719;8485;0;25
r;364869289;73719;146632;0;25
r;364869307;73719;14355032;0;25
r;364869332;73719;14355033;0;25
r;364869384;73719;34527;0;25
r;364869400;73719;14355038;0;25
r;364869425;73719;139575;0;25
r;364869444;73719;14355046;0;25
r;364869469;73719;14355047;0;25
r;365782640;73719;36906;0;25
r;365782700;73719;205113;0;25
r;367506607;73719;14474200;0;25
r;367506571;73719;77419;0;25
r;367506555;73719;6604;0;25
r;367124220;73719;14467422;0;25
r;367124262;73719;139260;0;25
r;367124298;73719;14467425;0;25
r;370240264;73719;70283;0;25
r;370240298;73719;14567865;0;25
r;370379835;73719;116477;0;25
r;370379851;73719;144102;0;25
r;370379887;73719;14573417;0;25
r;392216177;73719;68439;0;25
r;392216213;73719;15016834;0;25
r;394150374;73719;253989;0;25
r;394150410;73719;15217270;0;25
r;406514282;73719;52089;0;25
r;406514266;73719;166014;0;25
r;406514318;73719;15775665;0;25
r;414283521;73719;158576;0;25
r;414283557;73719;15910020;0;25
r;415238567;73719;15596182;0;25
r;415238569;73719;15596181;0;25
r;415238571;73719;15596180;0;25
r;415516463;73719;15432979;0;25
r;415516464;73719;15432978;0;25
r;415516466;73719;14939601;0;25
r;415516468;73719;15432976;0;25
r;415516470;73719;15432975;0;25
r;415516472;73719;15432974;0;25
r;415516474;73719;15432973;0;25
r;415516476;73719;15432972;0;25
r;415516478;73719;15046404;0;25
r;415646215;73719;14918719;0;25
r;415941886;73719;15208898;0;25
r;415941888;73719;14941203;0;25
r;416089615;73719;14927688;0;25
r;416089617;73719;7291107;0;25
r;416089619;73719;14927687;0;25
r;416089621;73719;14927686;0;25
r;416089623;73719;14927685;0;25
r;416089625;73719;14927684;0;25
r;416089627;73719;14927683;0;25
r;417753727;73719;8924;0;25
r;419488391;73719;131523;0;25
r;419488444;73719;16087577;0;25
r;798210;73719;132438;0;26
r;798221;73719;42931;0;26
r;798224;73719;8180;0;26
r;798230;73719;17008;0;26
r;798237;73719;58254;0;26
r;11972527;73719;147003;0;26
r;12235821;73719;44220;0;26
r;12235831;73719;108480;0;26
r;12235834;73719;112970;0;26
r;12361092;73719;258061;0;26
r;53761011;73719;4653;0;26
